repo_name|repo_owner|repo_starcount|repo_forkcount|repo_description|repo_api_url|repo_html_url|repo_stargazers|repo_subscribers|repo_forks|repo_main_language
RxFFmpeg|microshow|2906|500|🔥💥RxFFmpeg 是基于 ( FFmpeg 4.0 + X264 + mp3lame + fdk-aac + opencore-amr + openssl ) 编译的适用于 Android 平台的音视频编辑、视频剪辑的快速处理框架，包含以下功能：视频拼接，转码，压缩，裁剪，片头片尾，分离音视频，变速，添加静态贴纸和gif动态贴纸，添加字幕，添加滤镜，添加背景音乐，加速减速视频，倒放音视频，音频裁剪，变声，混音，图片合成视频，视频解码图片，抖音首页，视频播放器及支持 OpenSSL https 等主流特色功能|https://api.github.com/repos/microshow/RxFFmpeg|https://github.com/microshow/RxFFmpeg|https://api.github.com/repos/microshow/RxFFmpeg/stargazers|https://api.github.com/repos/microshow/RxFFmpeg/subscribers|https://api.github.com/repos/microshow/RxFFmpeg/forks|https://api.github.com/repos/microshow/RxFFmpeg/languages
stlink|stlink-org|2899|960|Open source STM32 MCU programming toolset|https://api.github.com/repos/stlink-org/stlink|https://github.com/stlink-org/stlink|https://api.github.com/repos/stlink-org/stlink/stargazers|https://api.github.com/repos/stlink-org/stlink/subscribers|https://api.github.com/repos/stlink-org/stlink/forks|https://api.github.com/repos/stlink-org/stlink/languages
mbedtls|ARMmbed|2898|1664|An open source, portable, easy to use, readable and flexible SSL library|https://api.github.com/repos/ARMmbed/mbedtls|https://github.com/ARMmbed/mbedtls|https://api.github.com/repos/ARMmbed/mbedtls/stargazers|https://api.github.com/repos/ARMmbed/mbedtls/subscribers|https://api.github.com/repos/ARMmbed/mbedtls/forks|https://api.github.com/repos/ARMmbed/mbedtls/languages
hyperkit|moby|2891|286|A toolkit for embedding hypervisor capabilities in your application|https://api.github.com/repos/moby/hyperkit|https://github.com/moby/hyperkit|https://api.github.com/repos/moby/hyperkit/stargazers|https://api.github.com/repos/moby/hyperkit/subscribers|https://api.github.com/repos/moby/hyperkit/forks|https://api.github.com/repos/moby/hyperkit/languages
p2pvc|mofarrell|2874|222|A point to point color terminal video chat.|https://api.github.com/repos/mofarrell/p2pvc|https://github.com/mofarrell/p2pvc|https://api.github.com/repos/mofarrell/p2pvc/stargazers|https://api.github.com/repos/mofarrell/p2pvc/subscribers|https://api.github.com/repos/mofarrell/p2pvc/forks|https://api.github.com/repos/mofarrell/p2pvc/languages
rtl_433|merbanan|2866|797|Program to decode radio transmissions from devices on the ISM bands (and other frequencies)|https://api.github.com/repos/merbanan/rtl_433|https://github.com/merbanan/rtl_433|https://api.github.com/repos/merbanan/rtl_433/stargazers|https://api.github.com/repos/merbanan/rtl_433/subscribers|https://api.github.com/repos/merbanan/rtl_433/forks|https://api.github.com/repos/merbanan/rtl_433/languages
mobile-ffmpeg|tanersener|2855|536|FFmpeg for Android, iOS and tvOS|https://api.github.com/repos/tanersener/mobile-ffmpeg|https://github.com/tanersener/mobile-ffmpeg|https://api.github.com/repos/tanersener/mobile-ffmpeg/stargazers|https://api.github.com/repos/tanersener/mobile-ffmpeg/subscribers|https://api.github.com/repos/tanersener/mobile-ffmpeg/forks|https://api.github.com/repos/tanersener/mobile-ffmpeg/languages
RediSearch|RediSearch|2848|308|A query and indexing engine for Redis, providing secondary indexing, full-text search, and aggregations. |https://api.github.com/repos/RediSearch/RediSearch|https://github.com/RediSearch/RediSearch|https://api.github.com/repos/RediSearch/RediSearch/stargazers|https://api.github.com/repos/RediSearch/RediSearch/subscribers|https://api.github.com/repos/RediSearch/RediSearch/forks|https://api.github.com/repos/RediSearch/RediSearch/languages
zlib|madler|2840|1588|A massively spiffy yet delicately unobtrusive compression library.|https://api.github.com/repos/madler/zlib|https://github.com/madler/zlib|https://api.github.com/repos/madler/zlib/stargazers|https://api.github.com/repos/madler/zlib/subscribers|https://api.github.com/repos/madler/zlib/forks|https://api.github.com/repos/madler/zlib/languages
CloverBootloader|CloverHackyColor|2837|417|Bootloader for macOS, Windows and Linux in UEFI and in legacy mode|https://api.github.com/repos/CloverHackyColor/CloverBootloader|https://github.com/CloverHackyColor/CloverBootloader|https://api.github.com/repos/CloverHackyColor/CloverBootloader/stargazers|https://api.github.com/repos/CloverHackyColor/CloverBootloader/subscribers|https://api.github.com/repos/CloverHackyColor/CloverBootloader/forks|https://api.github.com/repos/CloverHackyColor/CloverBootloader/languages
colmap|colmap|2832|757|COLMAP - Structure-from-Motion and Multi-View Stereo|https://api.github.com/repos/colmap/colmap|https://github.com/colmap/colmap|https://api.github.com/repos/colmap/colmap/stargazers|https://api.github.com/repos/colmap/colmap/subscribers|https://api.github.com/repos/colmap/colmap/forks|https://api.github.com/repos/colmap/colmap/languages
sandboxie|sandboxie|2824|595|The Sandboxie application|https://api.github.com/repos/sandboxie/sandboxie|https://github.com/sandboxie/sandboxie|https://api.github.com/repos/sandboxie/sandboxie/stargazers|https://api.github.com/repos/sandboxie/sandboxie/subscribers|https://api.github.com/repos/sandboxie/sandboxie/forks|https://api.github.com/repos/sandboxie/sandboxie/languages
wsltty|mintty|2806|94|Mintty as a terminal for Bash on Ubuntu on Windows / WSL|https://api.github.com/repos/mintty/wsltty|https://github.com/mintty/wsltty|https://api.github.com/repos/mintty/wsltty/stargazers|https://api.github.com/repos/mintty/wsltty/subscribers|https://api.github.com/repos/mintty/wsltty/forks|https://api.github.com/repos/mintty/wsltty/languages
tinyvm|jakogut|2803|256|TinyVM is a small, fast, lightweight virtual machine written in pure ANSI C.|https://api.github.com/repos/jakogut/tinyvm|https://github.com/jakogut/tinyvm|https://api.github.com/repos/jakogut/tinyvm/stargazers|https://api.github.com/repos/jakogut/tinyvm/subscribers|https://api.github.com/repos/jakogut/tinyvm/forks|https://api.github.com/repos/jakogut/tinyvm/languages
redis|tporadowski|2801|461|Native port of Redis for Windows. Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs. This repository contains unofficial port of Redis to Windows.|https://api.github.com/repos/tporadowski/redis|https://github.com/tporadowski/redis|https://api.github.com/repos/tporadowski/redis/stargazers|https://api.github.com/repos/tporadowski/redis/subscribers|https://api.github.com/repos/tporadowski/redis/forks|https://api.github.com/repos/tporadowski/redis/languages
INTANG|seclab-ucr|2801|589||https://api.github.com/repos/seclab-ucr/INTANG|https://github.com/seclab-ucr/INTANG|https://api.github.com/repos/seclab-ucr/INTANG/stargazers|https://api.github.com/repos/seclab-ucr/INTANG/subscribers|https://api.github.com/repos/seclab-ucr/INTANG/forks|https://api.github.com/repos/seclab-ucr/INTANG/languages
Linux-NetSpeed|chiakge|2799|2117|将Linux现常用的网络加速集成在一起|https://api.github.com/repos/chiakge/Linux-NetSpeed|https://github.com/chiakge/Linux-NetSpeed|https://api.github.com/repos/chiakge/Linux-NetSpeed/stargazers|https://api.github.com/repos/chiakge/Linux-NetSpeed/subscribers|https://api.github.com/repos/chiakge/Linux-NetSpeed/forks|https://api.github.com/repos/chiakge/Linux-NetSpeed/languages
clink|mridgers|2794|288|Bash's powerful command line editing in cmd.exe|https://api.github.com/repos/mridgers/clink|https://github.com/mridgers/clink|https://api.github.com/repos/mridgers/clink/stargazers|https://api.github.com/repos/mridgers/clink/subscribers|https://api.github.com/repos/mridgers/clink/forks|https://api.github.com/repos/mridgers/clink/languages
f-stack|F-Stack|2790|698|F-Stack is an user space  network development kit with high performance based on DPDK, FreeBSD TCP/IP stack and coroutine API.|https://api.github.com/repos/F-Stack/f-stack|https://github.com/F-Stack/f-stack|https://api.github.com/repos/F-Stack/f-stack/stargazers|https://api.github.com/repos/F-Stack/f-stack/subscribers|https://api.github.com/repos/F-Stack/f-stack/forks|https://api.github.com/repos/F-Stack/f-stack/languages
pocketsphinx|cmusphinx|2790|585|PocketSphinx is a lightweight speech recognition engine, specifically tuned for handheld and mobile devices, though it works equally well on the desktop|https://api.github.com/repos/cmusphinx/pocketsphinx|https://github.com/cmusphinx/pocketsphinx|https://api.github.com/repos/cmusphinx/pocketsphinx/stargazers|https://api.github.com/repos/cmusphinx/pocketsphinx/subscribers|https://api.github.com/repos/cmusphinx/pocketsphinx/forks|https://api.github.com/repos/cmusphinx/pocketsphinx/languages
fio|axboe|2787|824|Flexible I/O Tester|https://api.github.com/repos/axboe/fio|https://github.com/axboe/fio|https://api.github.com/repos/axboe/fio/stargazers|https://api.github.com/repos/axboe/fio/subscribers|https://api.github.com/repos/axboe/fio/forks|https://api.github.com/repos/axboe/fio/languages
gimp|GNOME|2764|471|Read-only mirror of https://gitlab.gnome.org/GNOME/gimp|https://api.github.com/repos/GNOME/gimp|https://github.com/GNOME/gimp|https://api.github.com/repos/GNOME/gimp/stargazers|https://api.github.com/repos/GNOME/gimp/subscribers|https://api.github.com/repos/GNOME/gimp/forks|https://api.github.com/repos/GNOME/gimp/languages
orbital|AlexAltea|2740|178|Experimental PlayStation 4 emulator.|https://api.github.com/repos/AlexAltea/orbital|https://github.com/AlexAltea/orbital|https://api.github.com/repos/AlexAltea/orbital/stargazers|https://api.github.com/repos/AlexAltea/orbital/subscribers|https://api.github.com/repos/AlexAltea/orbital/forks|https://api.github.com/repos/AlexAltea/orbital/languages
n2n|ntop|2739|502|Peer-to-peer VPN|https://api.github.com/repos/ntop/n2n|https://github.com/ntop/n2n|https://api.github.com/repos/ntop/n2n/stargazers|https://api.github.com/repos/ntop/n2n/subscribers|https://api.github.com/repos/ntop/n2n/forks|https://api.github.com/repos/ntop/n2n/languages
lastpass-cli|lastpass|2718|246|LastPass command line interface tool|https://api.github.com/repos/lastpass/lastpass-cli|https://github.com/lastpass/lastpass-cli|https://api.github.com/repos/lastpass/lastpass-cli/stargazers|https://api.github.com/repos/lastpass/lastpass-cli/subscribers|https://api.github.com/repos/lastpass/lastpass-cli/forks|https://api.github.com/repos/lastpass/lastpass-cli/languages
oj|ohler55|2711|205|Optimized JSON|https://api.github.com/repos/ohler55/oj|https://github.com/ohler55/oj|https://api.github.com/repos/ohler55/oj/stargazers|https://api.github.com/repos/ohler55/oj/subscribers|https://api.github.com/repos/ohler55/oj/forks|https://api.github.com/repos/ohler55/oj/languages
urbit|urbit|2711|259|An operating function|https://api.github.com/repos/urbit/urbit|https://github.com/urbit/urbit|https://api.github.com/repos/urbit/urbit/stargazers|https://api.github.com/repos/urbit/urbit/subscribers|https://api.github.com/repos/urbit/urbit/forks|https://api.github.com/repos/urbit/urbit/languages
linenoise|antirez|2709|524|A small self-contained alternative to readline and libedit|https://api.github.com/repos/antirez/linenoise|https://github.com/antirez/linenoise|https://api.github.com/repos/antirez/linenoise/stargazers|https://api.github.com/repos/antirez/linenoise/subscribers|https://api.github.com/repos/antirez/linenoise/forks|https://api.github.com/repos/antirez/linenoise/languages
h3|uber|2707|250|Hexagonal hierarchical geospatial indexing system|https://api.github.com/repos/uber/h3|https://github.com/uber/h3|https://api.github.com/repos/uber/h3/stargazers|https://api.github.com/repos/uber/h3/subscribers|https://api.github.com/repos/uber/h3/forks|https://api.github.com/repos/uber/h3/languages
GTAO_Booster_PoC|tostercx|2704|189||https://api.github.com/repos/tostercx/GTAO_Booster_PoC|https://github.com/tostercx/GTAO_Booster_PoC|https://api.github.com/repos/tostercx/GTAO_Booster_PoC/stargazers|https://api.github.com/repos/tostercx/GTAO_Booster_PoC/subscribers|https://api.github.com/repos/tostercx/GTAO_Booster_PoC/forks|https://api.github.com/repos/tostercx/GTAO_Booster_PoC/languages
LookingGlass|gnif|2702|171|An extremely low latency KVMFR (KVM FrameRelay) implementation for guests with VGA PCI Passthrough.|https://api.github.com/repos/gnif/LookingGlass|https://github.com/gnif/LookingGlass|https://api.github.com/repos/gnif/LookingGlass/stargazers|https://api.github.com/repos/gnif/LookingGlass/subscribers|https://api.github.com/repos/gnif/LookingGlass/forks|https://api.github.com/repos/gnif/LookingGlass/languages
miller|johnkerl|2697|92|Miller is like awk, sed, cut, join, and sort for name-indexed data such as CSV, TSV, and tabular JSON|https://api.github.com/repos/johnkerl/miller|https://github.com/johnkerl/miller|https://api.github.com/repos/johnkerl/miller/stargazers|https://api.github.com/repos/johnkerl/miller/subscribers|https://api.github.com/repos/johnkerl/miller/forks|https://api.github.com/repos/johnkerl/miller/languages
grbl|gnea|2695|1138|An open source, embedded, high performance g-code-parser and CNC milling controller written in optimized C that will run on a straight Arduino|https://api.github.com/repos/gnea/grbl|https://github.com/gnea/grbl|https://api.github.com/repos/gnea/grbl/stargazers|https://api.github.com/repos/gnea/grbl/subscribers|https://api.github.com/repos/gnea/grbl/forks|https://api.github.com/repos/gnea/grbl/languages
nchan|slact|2690|271|Fast, horizontally scalable, multiprocess pub/sub queuing server and proxy for HTTP, long-polling, Websockets and EventSource (SSE), powered by Nginx.|https://api.github.com/repos/slact/nchan|https://github.com/slact/nchan|https://api.github.com/repos/slact/nchan/stargazers|https://api.github.com/repos/slact/nchan/subscribers|https://api.github.com/repos/slact/nchan/forks|https://api.github.com/repos/slact/nchan/languages
TIC-80|nesbox|2689|252|TIC-80 is a fantasy computer for making, playing and sharing tiny games.|https://api.github.com/repos/nesbox/TIC-80|https://github.com/nesbox/TIC-80|https://api.github.com/repos/nesbox/TIC-80/stargazers|https://api.github.com/repos/nesbox/TIC-80/subscribers|https://api.github.com/repos/nesbox/TIC-80/forks|https://api.github.com/repos/nesbox/TIC-80/languages
icmptunnel|DhavalKapil|2686|308|Transparently tunnel your IP traffic through ICMP echo and reply packets.|https://api.github.com/repos/DhavalKapil/icmptunnel|https://github.com/DhavalKapil/icmptunnel|https://api.github.com/repos/DhavalKapil/icmptunnel/stargazers|https://api.github.com/repos/DhavalKapil/icmptunnel/subscribers|https://api.github.com/repos/DhavalKapil/icmptunnel/forks|https://api.github.com/repos/DhavalKapil/icmptunnel/languages
data.table|Rdatatable|2669|903|R's data.table package extends data.frame:|https://api.github.com/repos/Rdatatable/data.table|https://github.com/Rdatatable/data.table|https://api.github.com/repos/Rdatatable/data.table/stargazers|https://api.github.com/repos/Rdatatable/data.table/subscribers|https://api.github.com/repos/Rdatatable/data.table/forks|https://api.github.com/repos/Rdatatable/data.table/languages
