repo_name|repo_owner|#_memcmp|#_memcpy|#_strcmp|#_strcpy|#_stars|#_forks|repo_description|repo_api_url|repo_html_url|repo_stargazers|repo_subscribers|repo_forks|repo_main_language
ompi-release|goodell|28|283|255|66|0|0|"demo PoC for the proposed ""open-mpi/ompi-release"" repository"|https://api.github.com/repos/goodell/ompi-release|https://github.com/goodell/ompi-release|https://api.github.com/repos/goodell/ompi-release/stargazers|https://api.github.com/repos/goodell/ompi-release/subscribers|https://api.github.com/repos/goodell/ompi-release/forks|https://api.github.com/repos/goodell/ompi-release/languages
OpenBOR-rg351p|krishenriksen|5|33|13|28|0|0||https://api.github.com/repos/krishenriksen/OpenBOR-rg351p|https://github.com/krishenriksen/OpenBOR-rg351p|https://api.github.com/repos/krishenriksen/OpenBOR-rg351p/stargazers|https://api.github.com/repos/krishenriksen/OpenBOR-rg351p/subscribers|https://api.github.com/repos/krishenriksen/OpenBOR-rg351p/forks|https://api.github.com/repos/krishenriksen/OpenBOR-rg351p/languages
openbsd|keith-dev|900|2932|3133|818|0|0|An archive of the OpenBSD source code|https://api.github.com/repos/keith-dev/openbsd|https://github.com/keith-dev/openbsd|https://api.github.com/repos/keith-dev/openbsd/stargazers|https://api.github.com/repos/keith-dev/openbsd/subscribers|https://api.github.com/repos/keith-dev/openbsd/forks|https://api.github.com/repos/keith-dev/openbsd/languages
openbsd|ashfordneil|1064|3470|3326|861|0|0||https://api.github.com/repos/ashfordneil/openbsd|https://github.com/ashfordneil/openbsd|https://api.github.com/repos/ashfordneil/openbsd/stargazers|https://api.github.com/repos/ashfordneil/openbsd/subscribers|https://api.github.com/repos/ashfordneil/openbsd/forks|https://api.github.com/repos/ashfordneil/openbsd/languages
OpenBSD_test|4pfel|938|3060|3308|855|0|0|OpenBSD_test|https://api.github.com/repos/4pfel/OpenBSD_test|https://github.com/4pfel/OpenBSD_test|https://api.github.com/repos/4pfel/OpenBSD_test/stargazers|https://api.github.com/repos/4pfel/OpenBSD_test/subscribers|https://api.github.com/repos/4pfel/OpenBSD_test/forks|https://api.github.com/repos/4pfel/OpenBSD_test/languages
openbsd-bt|jarmani|1110|3513|3322|856|0|1||https://api.github.com/repos/jarmani/openbsd-bt|https://github.com/jarmani/openbsd-bt|https://api.github.com/repos/jarmani/openbsd-bt/stargazers|https://api.github.com/repos/jarmani/openbsd-bt/subscribers|https://api.github.com/repos/jarmani/openbsd-bt/forks|https://api.github.com/repos/jarmani/openbsd-bt/languages
openbsd-import|drt24|1096|3620|3343|848|0|0|Import of OpenBSD CVS repository into git with all branches and tags|https://api.github.com/repos/drt24/openbsd-import|https://github.com/drt24/openbsd-import|https://api.github.com/repos/drt24/openbsd-import/stargazers|https://api.github.com/repos/drt24/openbsd-import/subscribers|https://api.github.com/repos/drt24/openbsd-import/forks|https://api.github.com/repos/drt24/openbsd-import/languages
openbsd-src|sbennett1990|1074|3521|3311|848|0|0|A fork of OpenBSD 6.7 -stable (with some hacks)|https://api.github.com/repos/sbennett1990/openbsd-src|https://github.com/sbennett1990/openbsd-src|https://api.github.com/repos/sbennett1990/openbsd-src/stargazers|https://api.github.com/repos/sbennett1990/openbsd-src/subscribers|https://api.github.com/repos/sbennett1990/openbsd-src/forks|https://api.github.com/repos/sbennett1990/openbsd-src/languages
openbsd-src|radixo|917|2944|3120|820|0|0|My development on openbsd src|https://api.github.com/repos/radixo/openbsd-src|https://github.com/radixo/openbsd-src|https://api.github.com/repos/radixo/openbsd-src/stargazers|https://api.github.com/repos/radixo/openbsd-src/subscribers|https://api.github.com/repos/radixo/openbsd-src/forks|https://api.github.com/repos/radixo/openbsd-src/languages
opencollada|matrakim|14|54|84|24|0|0|Automatically exported from code.google.com/p/opencollada|https://api.github.com/repos/matrakim/opencollada|https://github.com/matrakim/opencollada|https://api.github.com/repos/matrakim/opencollada/stargazers|https://api.github.com/repos/matrakim/opencollada/subscribers|https://api.github.com/repos/matrakim/opencollada/forks|https://api.github.com/repos/matrakim/opencollada/languages
openjdk|as81397333|44|254|195|139|0|0||https://api.github.com/repos/as81397333/openjdk|https://github.com/as81397333/openjdk|https://api.github.com/repos/as81397333/openjdk/stargazers|https://api.github.com/repos/as81397333/openjdk/subscribers|https://api.github.com/repos/as81397333/openjdk/forks|https://api.github.com/repos/as81397333/openjdk/languages
openjdk_study|gszhuang|24|149|75|73|0|0||https://api.github.com/repos/gszhuang/openjdk_study|https://github.com/gszhuang/openjdk_study|https://api.github.com/repos/gszhuang/openjdk_study/stargazers|https://api.github.com/repos/gszhuang/openjdk_study/subscribers|https://api.github.com/repos/gszhuang/openjdk_study/forks|https://api.github.com/repos/gszhuang/openjdk_study/languages
openmcu-ru|xxlionheartxxx|61|309|161|75|0|0||https://api.github.com/repos/xxlionheartxxx/openmcu-ru|https://github.com/xxlionheartxxx/openmcu-ru|https://api.github.com/repos/xxlionheartxxx/openmcu-ru/stargazers|https://api.github.com/repos/xxlionheartxxx/openmcu-ru/subscribers|https://api.github.com/repos/xxlionheartxxx/openmcu-ru/forks|https://api.github.com/repos/xxlionheartxxx/openmcu-ru/languages
openrex-linux-3.14|flda-adv-eec|1087|5331|1460|1090|0|0||https://api.github.com/repos/flda-adv-eec/openrex-linux-3.14|https://github.com/flda-adv-eec/openrex-linux-3.14|https://api.github.com/repos/flda-adv-eec/openrex-linux-3.14/stargazers|https://api.github.com/repos/flda-adv-eec/openrex-linux-3.14/subscribers|https://api.github.com/repos/flda-adv-eec/openrex-linux-3.14/forks|https://api.github.com/repos/flda-adv-eec/openrex-linux-3.14/languages
openrex-uboot-v2015.10|samuelsordo|96|436|280|147|0|0||https://api.github.com/repos/samuelsordo/openrex-uboot-v2015.10|https://github.com/samuelsordo/openrex-uboot-v2015.10|https://api.github.com/repos/samuelsordo/openrex-uboot-v2015.10/stargazers|https://api.github.com/repos/samuelsordo/openrex-uboot-v2015.10/subscribers|https://api.github.com/repos/samuelsordo/openrex-uboot-v2015.10/forks|https://api.github.com/repos/samuelsordo/openrex-uboot-v2015.10/languages
openrex-uboot-v2015.10|robinpickering|96|436|280|147|0|0||https://api.github.com/repos/robinpickering/openrex-uboot-v2015.10|https://github.com/robinpickering/openrex-uboot-v2015.10|https://api.github.com/repos/robinpickering/openrex-uboot-v2015.10/stargazers|https://api.github.com/repos/robinpickering/openrex-uboot-v2015.10/subscribers|https://api.github.com/repos/robinpickering/openrex-uboot-v2015.10/forks|https://api.github.com/repos/robinpickering/openrex-uboot-v2015.10/languages
opentx-RELEASE-r2923|TimGFoley|6|132|0|12|0|0|Master for patching release version 2923 of OpenTx|https://api.github.com/repos/TimGFoley/opentx-RELEASE-r2923|https://github.com/TimGFoley/opentx-RELEASE-r2923|https://api.github.com/repos/TimGFoley/opentx-RELEASE-r2923/stargazers|https://api.github.com/repos/TimGFoley/opentx-RELEASE-r2923/subscribers|https://api.github.com/repos/TimGFoley/opentx-RELEASE-r2923/forks|https://api.github.com/repos/TimGFoley/opentx-RELEASE-r2923/languages
Operating-System-hw-2016|rwe0214|0|0|2|4|0|0||https://api.github.com/repos/rwe0214/Operating-System-hw-2016|https://github.com/rwe0214/Operating-System-hw-2016|https://api.github.com/repos/rwe0214/Operating-System-hw-2016/stargazers|https://api.github.com/repos/rwe0214/Operating-System-hw-2016/subscribers|https://api.github.com/repos/rwe0214/Operating-System-hw-2016/forks|https://api.github.com/repos/rwe0214/Operating-System-hw-2016/languages
OrangePiH5_uboot|wlq19911021|104|638|285|167|0|0||https://api.github.com/repos/wlq19911021/OrangePiH5_uboot|https://github.com/wlq19911021/OrangePiH5_uboot|https://api.github.com/repos/wlq19911021/OrangePiH5_uboot/stargazers|https://api.github.com/repos/wlq19911021/OrangePiH5_uboot/subscribers|https://api.github.com/repos/wlq19911021/OrangePiH5_uboot/forks|https://api.github.com/repos/wlq19911021/OrangePiH5_uboot/languages
orx-test|iar-wain|2|4|3|2|0|0||https://api.github.com/repos/iar-wain/orx-test|https://github.com/iar-wain/orx-test|https://api.github.com/repos/iar-wain/orx-test/stargazers|https://api.github.com/repos/iar-wain/orx-test/subscribers|https://api.github.com/repos/iar-wain/orx-test/forks|https://api.github.com/repos/iar-wain/orx-test/languages
os-gcc|MSathieu|693|1537|845|503|0|1||https://api.github.com/repos/MSathieu/os-gcc|https://github.com/MSathieu/os-gcc|https://api.github.com/repos/MSathieu/os-gcc/stargazers|https://api.github.com/repos/MSathieu/os-gcc/subscribers|https://api.github.com/repos/MSathieu/os-gcc/forks|https://api.github.com/repos/MSathieu/os-gcc/languages
OS-Interactive-User-Defined-Shell|PJain2000|0|0|2|5|0|0|Creating an Interactive User Defined Shell|https://api.github.com/repos/PJain2000/OS-Interactive-User-Defined-Shell|https://github.com/PJain2000/OS-Interactive-User-Defined-Shell|https://api.github.com/repos/PJain2000/OS-Interactive-User-Defined-Shell/stargazers|https://api.github.com/repos/PJain2000/OS-Interactive-User-Defined-Shell/subscribers|https://api.github.com/repos/PJain2000/OS-Interactive-User-Defined-Shell/forks|https://api.github.com/repos/PJain2000/OS-Interactive-User-Defined-Shell/languages
os-patch-ubiquity-wily|codygarver|3|1|22|7|0|0||https://api.github.com/repos/codygarver/os-patch-ubiquity-wily|https://github.com/codygarver/os-patch-ubiquity-wily|https://api.github.com/repos/codygarver/os-patch-ubiquity-wily/stargazers|https://api.github.com/repos/codygarver/os-patch-ubiquity-wily/subscribers|https://api.github.com/repos/codygarver/os-patch-ubiquity-wily/forks|https://api.github.com/repos/codygarver/os-patch-ubiquity-wily/languages
OS-projects|lazavgeridis|0|1|10|14|0|0|Projects of the Operating Systems course|https://api.github.com/repos/lazavgeridis/OS-projects|https://github.com/lazavgeridis/OS-projects|https://api.github.com/repos/lazavgeridis/OS-projects/stargazers|https://api.github.com/repos/lazavgeridis/OS-projects/subscribers|https://api.github.com/repos/lazavgeridis/OS-projects/forks|https://api.github.com/repos/lazavgeridis/OS-projects/languages
os-unixodbc|pexip|5|63|23|82|0|0|Packaging for unixodbc|https://api.github.com/repos/pexip/os-unixodbc|https://github.com/pexip/os-unixodbc|https://api.github.com/repos/pexip/os-unixodbc/stargazers|https://api.github.com/repos/pexip/os-unixodbc/subscribers|https://api.github.com/repos/pexip/os-unixodbc/forks|https://api.github.com/repos/pexip/os-unixodbc/languages
osk|vts28|21|88|101|156|0|0||https://api.github.com/repos/vts28/osk|https://github.com/vts28/osk|https://api.github.com/repos/vts28/osk/stargazers|https://api.github.com/repos/vts28/osk/subscribers|https://api.github.com/repos/vts28/osk/forks|https://api.github.com/repos/vts28/osk/languages
oslight2|dsmed2|9|23|43|27|0|0|Operating Systems project that uses locks and conditional variables as well as threads|https://api.github.com/repos/dsmed2/oslight2|https://github.com/dsmed2/oslight2|https://api.github.com/repos/dsmed2/oslight2/stargazers|https://api.github.com/repos/dsmed2/oslight2/subscribers|https://api.github.com/repos/dsmed2/oslight2/forks|https://api.github.com/repos/dsmed2/oslight2/languages
oss_kernel_xiaomi_sm6150|harveyspectar|1373|7145|2206|1109|0|0||https://api.github.com/repos/harveyspectar/oss_kernel_xiaomi_sm6150|https://github.com/harveyspectar/oss_kernel_xiaomi_sm6150|https://api.github.com/repos/harveyspectar/oss_kernel_xiaomi_sm6150/stargazers|https://api.github.com/repos/harveyspectar/oss_kernel_xiaomi_sm6150/subscribers|https://api.github.com/repos/harveyspectar/oss_kernel_xiaomi_sm6150/forks|https://api.github.com/repos/harveyspectar/oss_kernel_xiaomi_sm6150/languages
oss.FCL.sf.os.ossrv|SymbianSource|102|292|425|175|0|0|Symbian OS Services|https://api.github.com/repos/SymbianSource/oss.FCL.sf.os.ossrv|https://github.com/SymbianSource/oss.FCL.sf.os.ossrv|https://api.github.com/repos/SymbianSource/oss.FCL.sf.os.ossrv/stargazers|https://api.github.com/repos/SymbianSource/oss.FCL.sf.os.ossrv/subscribers|https://api.github.com/repos/SymbianSource/oss.FCL.sf.os.ossrv/forks|https://api.github.com/repos/SymbianSource/oss.FCL.sf.os.ossrv/languages
ossec-hids|Pythunder|10|41|148|16|0|0||https://api.github.com/repos/Pythunder/ossec-hids|https://github.com/Pythunder/ossec-hids|https://api.github.com/repos/Pythunder/ossec-hids/stargazers|https://api.github.com/repos/Pythunder/ossec-hids/subscribers|https://api.github.com/repos/Pythunder/ossec-hids/forks|https://api.github.com/repos/Pythunder/ossec-hids/languages
OT_P350|abgoyal-archive|878|3899|1413|903|0|0|From Alcatel Source repo @ http://sourceforge.net/projects/alcatel|https://api.github.com/repos/abgoyal-archive/OT_P350|https://github.com/abgoyal-archive/OT_P350|https://api.github.com/repos/abgoyal-archive/OT_P350/stargazers|https://api.github.com/repos/abgoyal-archive/OT_P350/subscribers|https://api.github.com/repos/abgoyal-archive/OT_P350/forks|https://api.github.com/repos/abgoyal-archive/OT_P350/languages
oto|darlyhellen|168|628|179|19|0|0|show one oto progect |https://api.github.com/repos/darlyhellen/oto|https://github.com/darlyhellen/oto|https://api.github.com/repos/darlyhellen/oto/stargazers|https://api.github.com/repos/darlyhellen/oto/subscribers|https://api.github.com/repos/darlyhellen/oto/forks|https://api.github.com/repos/darlyhellen/oto/languages
Out-of-order-instruction-pipeline-simulation|pdeshpa3|0|0|1|2|0|0||https://api.github.com/repos/pdeshpa3/Out-of-order-instruction-pipeline-simulation|https://github.com/pdeshpa3/Out-of-order-instruction-pipeline-simulation|https://api.github.com/repos/pdeshpa3/Out-of-order-instruction-pipeline-simulation/stargazers|https://api.github.com/repos/pdeshpa3/Out-of-order-instruction-pipeline-simulation/subscribers|https://api.github.com/repos/pdeshpa3/Out-of-order-instruction-pipeline-simulation/forks|https://api.github.com/repos/pdeshpa3/Out-of-order-instruction-pipeline-simulation/languages
OVH-SHIII|IQ4566|0|8|5|10|0|0||https://api.github.com/repos/IQ4566/OVH-SHIII|https://github.com/IQ4566/OVH-SHIII|https://api.github.com/repos/IQ4566/OVH-SHIII/stargazers|https://api.github.com/repos/IQ4566/OVH-SHIII/subscribers|https://api.github.com/repos/IQ4566/OVH-SHIII/forks|https://api.github.com/repos/IQ4566/OVH-SHIII/languages
PA|1748995976|22|78|50|37|0|0||https://api.github.com/repos/1748995976/PA|https://github.com/1748995976/PA|https://api.github.com/repos/1748995976/PA/stargazers|https://api.github.com/repos/1748995976/PA/subscribers|https://api.github.com/repos/1748995976/PA/forks|https://api.github.com/repos/1748995976/PA/languages
padavan|hxping7|3011|12131|4353|3269|0|0||https://api.github.com/repos/hxping7/padavan|https://github.com/hxping7/padavan|https://api.github.com/repos/hxping7/padavan/stargazers|https://api.github.com/repos/hxping7/padavan/subscribers|https://api.github.com/repos/hxping7/padavan/forks|https://api.github.com/repos/hxping7/padavan/languages
padavan-ng|cslily|2686|9872|4180|2593|0|2||https://api.github.com/repos/cslily/padavan-ng|https://github.com/cslily/padavan-ng|https://api.github.com/repos/cslily/padavan-ng/stargazers|https://api.github.com/repos/cslily/padavan-ng/subscribers|https://api.github.com/repos/cslily/padavan-ng/forks|https://api.github.com/repos/cslily/padavan-ng/languages
padavan-ng20210220|hminid|2645|9779|4089|2572|0|0||https://api.github.com/repos/hminid/padavan-ng20210220|https://github.com/hminid/padavan-ng20210220|https://api.github.com/repos/hminid/padavan-ng20210220/stargazers|https://api.github.com/repos/hminid/padavan-ng20210220/subscribers|https://api.github.com/repos/hminid/padavan-ng20210220/forks|https://api.github.com/repos/hminid/padavan-ng20210220/languages
paho_mqtt_c_lib|Cyndent|8|16|28|17|0|0|mosquitto c lib|https://api.github.com/repos/Cyndent/paho_mqtt_c_lib|https://github.com/Cyndent/paho_mqtt_c_lib|https://api.github.com/repos/Cyndent/paho_mqtt_c_lib/stargazers|https://api.github.com/repos/Cyndent/paho_mqtt_c_lib/subscribers|https://api.github.com/repos/Cyndent/paho_mqtt_c_lib/forks|https://api.github.com/repos/Cyndent/paho_mqtt_c_lib/languages
Pandemic|bloon1365|1|21|9|6|0|0|A simple pandemic simulation|https://api.github.com/repos/bloon1365/Pandemic|https://github.com/bloon1365/Pandemic|https://api.github.com/repos/bloon1365/Pandemic/stargazers|https://api.github.com/repos/bloon1365/Pandemic/subscribers|https://api.github.com/repos/bloon1365/Pandemic/forks|https://api.github.com/repos/bloon1365/Pandemic/languages
ParMooN_temp|thivinanandh|0|150|17|9|0|0||https://api.github.com/repos/thivinanandh/ParMooN_temp|https://github.com/thivinanandh/ParMooN_temp|https://api.github.com/repos/thivinanandh/ParMooN_temp/stargazers|https://api.github.com/repos/thivinanandh/ParMooN_temp/subscribers|https://api.github.com/repos/thivinanandh/ParMooN_temp/forks|https://api.github.com/repos/thivinanandh/ParMooN_temp/languages
parsec|danielsuo|160|819|613|219|0|0|The Princeton Application Repository for Shared-Memory Computers (PARSEC) |https://api.github.com/repos/danielsuo/parsec|https://github.com/danielsuo/parsec|https://api.github.com/repos/danielsuo/parsec/stargazers|https://api.github.com/repos/danielsuo/parsec/subscribers|https://api.github.com/repos/danielsuo/parsec/forks|https://api.github.com/repos/danielsuo/parsec/languages
patch-hosting-for-android-x86-support|elsaxo|1091|4794|2011|1579|0|0|Automatically exported from code.google.com/p/patch-hosting-for-android-x86-support|https://api.github.com/repos/elsaxo/patch-hosting-for-android-x86-support|https://github.com/elsaxo/patch-hosting-for-android-x86-support|https://api.github.com/repos/elsaxo/patch-hosting-for-android-x86-support/stargazers|https://api.github.com/repos/elsaxo/patch-hosting-for-android-x86-support/subscribers|https://api.github.com/repos/elsaxo/patch-hosting-for-android-x86-support/forks|https://api.github.com/repos/elsaxo/patch-hosting-for-android-x86-support/languages
